,median,mean,std,min,max
ZNF580,0.0,-1.4062501e-06,4.8569782e-05,-0.000631819,0.0003427145
ZNF581,0.0,8.1666085e-06,9.3825576e-05,-9.3671515e-05,0.0012164096
MAPRE3,-0.0,1.4753231e-05,0.00012638737,-0.0,0.0011865564
AK1,0.0,1.0666976e-05,0.00011942764,0.0,0.0016178009
C9orf78,0.0,6.8775694e-06,8.401194e-05,-0.00024330418,0.0010761457
TOR1A,0.0,7.0967126e-06,0.00010526139,-0.0,0.0015612767
C21orf62,0.0,8.9692185e-06,0.00012661061,-0.00041719392,0.0016408212
NNAT,0.0,1.8547784e-06,8.1531485e-05,-0.0006246125,0.0010326637
LCN9,0.0,-2.7348224e-05,0.00018913641,-0.001703263,-0.0
ZNF157,0.0,-5.5397823e-06,0.00016758141,-0.0013235614,0.0011614364
TSR2,0.0,-1.4156127e-05,0.00012132797,-0.0011434003,-0.0
P4HTM,-0.0,7.052592e-06,0.0001195423,-0.00052889733,0.0016304104
HMGB3,0.0,4.4213148e-06,8.517802e-05,-0.00026203608,0.0012347254
CBX6,0.0,0.0,0.0,0.0,0.0
UQCRC1,0.0,6.022429e-07,8.932691e-06,-0.0,0.00013249344
TIGD2,-0.0,-1.43425295e-05,0.00012949367,-0.0014014718,-0.0
LSMEM2,0.0,1.8322091e-06,2.7176045e-05,0.0,0.00040308601
INTS11,0.0,-4.4929957e-06,6.680042e-05,-0.000990794,2.3348948e-06
PUSL1,0.0,3.066835e-06,4.5488527e-05,0.0,0.0006747037
TMEM61,0.0,3.6753688e-06,0.0001039437,-0.0004439284,0.0014592179
EPS8L3,-0.0,2.0884688e-06,5.2722473e-05,-0.00027233872,0.00073180185
VAMP4,0.0,8.520919e-07,0.00010113628,-0.0007550367,0.0011130729
MIXL1,0.0,6.3017837e-06,7.581368e-05,0.0,0.0010846324
TFB2M,0.0,1.3141213e-06,6.315237e-05,-0.00037095931,0.000839776
FXYD4,0.0,2.0440853e-05,0.00022495067,-0.00047612799,0.0024359426
STIP1,0.0,-1.5707073e-08,5.263133e-05,-0.0005524712,0.00054901565
SNX32,0.0,6.018467e-06,0.00017047008,-0.0015707655,0.0013958885
DIXDC1,0.0,1.4296002e-05,0.00019194638,-0.00088947004,0.002267994
GPRC5D,0.0,4.278943e-05,0.00058988895,0.0,0.008738526
ZNF740,0.0,1.471043e-05,0.00015495218,0.0,0.0018039265
ZMYM5,0.0,1.2791358e-05,0.00018778903,-0.0007194365,0.002469009
PRR20E,-0.0,-3.580672e-07,5.310995e-06,-7.8774785e-05,-0.0
VPS54,0.0,3.0038196e-05,0.0003314699,-0.0014380378,0.0027824342
KBTBD6,0.0,-3.685471e-06,5.466437e-05,-0.0008108036,0.0
INTS6,0.0,-3.2230328e-05,0.00032429193,-0.0035413294,0.00050851045
