,median,mean,std,min,max
Bin_2227,5.840927e-05,0.000115636074,0.00012896882,0.0,0.0004455143
Bin_2228,9.543633e-06,6.314199e-05,0.000118204465,-1.521618e-05,0.0004173899
Bin_2229,2.9692947e-07,6.2894073e-06,3.2745702e-05,-6.337864e-05,7.547069e-05
Bin_2230,3.160016e-05,4.5898916e-05,5.3471842e-05,-1.4272234e-05,0.00019167026
Bin_2231,8.733046e-07,2.0893298e-05,5.6847806e-05,-1.5083124e-05,0.0002286837
Bin_2232,3.072956e-07,6.825184e-06,1.3155706e-05,-1.4643853e-05,3.7601483e-05
Bin_2233,1.3539211e-05,1.8754297e-05,2.0058149e-05,-1.6849691e-07,6.424738e-05
Bin_2234,1.5861937e-05,2.9747454e-05,3.975451e-05,-4.9262983e-08,0.00012744346
Bin_2235,8.845145e-06,2.3277864e-05,3.4539295e-05,0.0,0.00013286421
Bin_2236,0.0,2.6605348e-06,1.5540083e-05,-9.412278e-06,6.0334787e-05
Bin_2237,-1.5078024e-06,-1.1688953e-05,2.622694e-05,-8.815365e-05,2.5345837e-05
Bin_2238,1.0591604e-05,3.0290274e-05,4.398894e-05,0.0,0.00016054006
Bin_2239,-8.8177885e-06,-2.3715875e-05,4.7490925e-05,-0.00020564163,-0.0
Bin_2240,0.0,3.8670814e-06,1.871068e-05,-1.9238016e-05,5.568488e-05
Bin_2241,2.2971017e-05,6.525927e-05,8.797702e-05,-2.1221871e-05,0.00025970794
Bin_2242,9.545705e-06,5.0358605e-05,7.4236064e-05,0.0,0.00022352619
Bin_2243,2.3485987e-05,9.467515e-05,0.0001329688,-0.0,0.00040564404
Bin_2244,1.4182366e-05,5.687557e-05,8.7099856e-05,0.0,0.0003104971
Bin_2245,3.076002e-06,0.00034293442,0.0013918839,-1.6102025e-05,0.0059185065
Bin_2246,-4.741045e-06,-1.0895297e-05,3.1194995e-05,-8.854829e-05,5.3142332e-05
Bin_2247,2.858587e-05,4.1015595e-05,5.336137e-05,-0.0,0.00019204512
Bin_2248,1.5853544e-05,3.836745e-05,5.0288145e-05,-1.944379e-05,0.00016120462
Bin_2249,1.7930304e-05,8.1745544e-05,0.00012699162,-8.539977e-06,0.00039021013
Bin_2250,1.5257316e-05,3.7907834e-05,5.743923e-05,0.0,0.00024167795
Bin_2251,0.0,-8.9023496e-07,3.8872595e-06,-8.978593e-06,5.986537e-06
Bin_2252,2.0535626e-05,2.988738e-05,2.9501727e-05,0.0,8.728924e-05
Bin_2253,-5.207146e-06,-1.0949982e-05,1.4274876e-05,-4.4552573e-05,-0.0
Bin_2254,-7.312288e-07,-1.2465575e-06,1.1998469e-05,-2.1417804e-05,3.224922e-05
Bin_2255,-4.0719002e-07,-6.137173e-06,1.7803493e-05,-5.3231826e-05,1.8156245e-05
Bin_2256,-1.2870324e-06,-6.2874415e-06,1.0264265e-05,-3.7224072e-05,4.779561e-08
Bin_2257,-3.5684334e-06,-8.642777e-06,1.4070558e-05,-3.8518167e-05,1.5744454e-05
Bin_2258,-1.0241429e-05,-2.871025e-05,4.287851e-05,-0.00016059897,7.38161e-07
Bin_2259,-3.4698223e-07,3.5743142e-06,1.2499767e-05,-1.0642774e-05,4.0710645e-05
