,median,mean,std,min,max
Bin_365,4.725083e-05,6.7662935e-05,7.007218e-05,0.0,0.00035144552
Bin_366,7.4256022e-06,9.837212e-06,7.191972e-05,-0.00021916862,0.00021623708
Bin_367,4.7737227e-05,6.0971135e-05,6.682207e-05,-6.3396976e-05,0.00031579906
Bin_368,1.82281e-05,2.4945788e-05,2.967129e-05,-3.5759662e-05,0.00012519972
Bin_369,-7.5843727e-06,-1.7242472e-05,2.6942309e-05,-0.0001246577,1.847121e-05
Bin_370,0.0,-5.96078e-06,3.0714014e-05,-0.00017661991,8.0925725e-05
Bin_371,-1.0139003e-05,-2.5929608e-05,4.0089304e-05,-0.00019396761,1.0992674e-05
Bin_372,-1.9907006e-06,-6.2215995e-06,1.269291e-05,-5.813848e-05,1.5087767e-05
Bin_373,-2.00617e-05,-4.3534244e-05,6.2045314e-05,-0.0003340876,-0.0
Bin_374,1.8310871e-05,2.4234701e-05,3.829236e-05,-8.266546e-05,0.00013206321
Bin_375,-1.905117e-05,-4.4040695e-05,8.2441366e-05,-0.00054287055,2.3114526e-05
Bin_376,-2.091793e-05,-4.3245604e-05,6.0676488e-05,-0.00025592934,3.474355e-05
Bin_377,9.294264e-06,3.281492e-05,5.6404624e-05,-4.221148e-05,0.00027505797
Bin_378,-3.5443492e-05,-5.221122e-05,6.126417e-05,-0.00029883796,-0.0
Bin_379,-4.656531e-05,-5.807562e-05,6.1098355e-05,-0.00030358174,-0.0
Bin_380,-4.136191e-05,-6.2503015e-05,8.306862e-05,-0.00048424178,2.1119315e-05
Bin_381,2.4497236e-05,3.9006733e-05,4.484184e-05,0.0,0.000183544
Bin_382,-1.2255387e-05,-4.1860578e-05,0.00021778229,-0.0018560893,0.00010525073
Bin_383,-4.9645582e-06,-1.5027799e-05,4.1654683e-05,-0.00019571887,0.00010208819
Bin_384,-2.1914206e-05,-4.1686428e-05,4.970479e-05,-0.00019463697,8.215437e-06
Bin_385,0.0,-2.4836136e-06,2.5989439e-05,-0.00012862436,8.459162e-05
Bin_386,6.540981e-05,8.434391e-05,8.865431e-05,0.0,0.0003251732
Bin_387,0.0,-7.7414643e-07,2.8810902e-05,-0.00013727084,6.0754704e-05
Bin_388,-1.0112731e-06,-1.1001729e-05,3.3143515e-05,-0.00016819806,2.9828343e-05
Bin_389,-4.5276094e-05,-7.262191e-05,0.00010214442,-0.00063195516,-0.0
Bin_390,4.877592e-06,1.501898e-05,4.0990726e-05,-4.7183712e-05,0.00022012134
Bin_391,1.3200022e-05,2.6912636e-05,5.2722433e-05,-0.00011413646,0.00027025052
Bin_392,-6.369753e-05,-8.9664274e-05,8.907995e-05,-0.00037274035,-0.0
Bin_393,2.7334596e-05,5.3426164e-05,6.696174e-05,-1.387351e-05,0.0003942364
Bin_394,2.3298078e-05,3.693826e-05,4.4746004e-05,0.0,0.00027506967
Bin_395,1.875772e-05,2.8163617e-05,3.4075147e-05,-3.2961389e-06,0.00014263231
Bin_396,4.7946298e-05,5.376922e-05,4.829432e-05,-2.443536e-05,0.00016899641
Bin_397,6.719785e-05,8.22517e-05,8.3358136e-05,0.0,0.000418553
Bin_398,0.0,-8.2591505e-06,2.7047105e-05,-0.00013694339,4.9793944e-05
Bin_399,-2.0166903e-05,-3.184349e-05,3.9688635e-05,-0.00020390573,4.375652e-06
Bin_400,0.0,4.138355e-06,2.3034465e-05,-3.725485e-05,0.000105474224
Bin_401,-9.925318e-06,-2.2814022e-05,2.7773805e-05,-0.00012490657,9.675177e-06
Bin_402,-2.0371173e-05,-4.5218774e-05,6.3017156e-05,-0.0003435486,5.6281265e-06
Bin_403,-7.16891e-06,-1.9987137e-05,3.223751e-05,-0.00020140821,2.080878e-05
Bin_404,-2.8355007e-06,-1.4295502e-05,4.0133396e-05,-0.0001327904,0.00015876954
Bin_405,0.0,-1.5489774e-06,4.054502e-05,-0.00015887806,0.0001409073
Bin_406,7.3085243e-06,1.1295109e-05,2.8146836e-05,-6.0393384e-05,0.00014387904
Bin_407,4.066461e-06,9.799099e-06,1.6425669e-05,-1.6926704e-05,6.2468636e-05
Bin_408,1.4860867e-05,2.5103622e-05,3.310637e-05,-2.8178698e-05,0.00017902174
Bin_409,-2.3238423e-05,-3.3796736e-05,4.600996e-05,-0.00031327986,-0.0
Bin_410,8.650821e-08,1.8915287e-05,4.773517e-05,-1.6803919e-05,0.00021613222
Bin_411,7.952213e-05,9.578468e-05,0.00010482848,0.0,0.0006641006
Bin_412,4.8184545e-05,5.3081185e-05,5.4517444e-05,-2.7591193e-05,0.00021015761
Bin_413,1.6773045e-05,3.7231686e-05,6.520119e-05,-6.888757e-05,0.00039160936
Bin_414,-4.466754e-05,-6.70805e-05,7.2282375e-05,-0.00039842096,-0.0
Bin_415,-1.1398088e-05,-1.949378e-05,2.8413247e-05,-0.0001368967,1.4109763e-05
Bin_416,3.3779295e-05,4.6158057e-05,4.501972e-05,0.0,0.00021184936
Bin_417,-2.9891442e-05,-5.7608493e-05,7.763451e-05,-0.00032374883,-0.0
Bin_418,-4.6187517e-05,-6.523937e-05,8.1090046e-05,-0.00046181367,-0.0
Bin_419,-1.7306571e-05,-4.387291e-05,7.6433476e-05,-0.0003555504,3.564141e-05
Bin_420,2.7395294e-05,4.722373e-05,5.9398193e-05,-3.3993097e-06,0.00025392222
Bin_421,4.428137e-06,7.391322e-06,2.2984526e-05,-0.00013219213,5.766369e-05
Bin_422,8.5965905e-05,0.00010329346,0.00010241478,0.0,0.00044806616
Bin_423,-7.653549e-07,-9.116135e-09,3.179464e-05,-4.8779293e-05,0.00018340968
Bin_424,2.1694761e-05,3.2260752e-05,3.8514805e-05,0.0,0.00018692552
Bin_425,2.0377565e-06,1.215607e-05,3.4363613e-05,-9.3411225e-05,0.0001275692
Bin_426,-3.5811892e-05,-4.8233924e-05,5.393311e-05,-0.00023376632,4.9565904e-05
Bin_427,-1.5920312e-05,-1.8168254e-05,4.4817483e-05,-0.00017145395,0.00017027897
Bin_428,3.034278e-05,4.349853e-05,5.8684465e-05,-3.134732e-05,0.00029530976
Bin_429,9.972782e-06,3.2743028e-05,0.00012132974,-1.11475765e-05,0.0010339912
Bin_430,1.8395513e-05,3.3166565e-05,4.684535e-05,-1.9968249e-05,0.000258963
Bin_431,-2.1036742e-05,-4.1496904e-05,7.079206e-05,-0.0004166251,3.2152493e-05
Bin_432,3.1047395e-05,3.9989765e-05,4.1090807e-05,-4.7949936e-05,0.0001474053
Bin_433,7.1784375e-06,9.6229605e-06,2.6757076e-05,-9.264747e-05,7.836264e-05
Bin_434,5.289787e-05,7.5482225e-05,8.397424e-05,0.0,0.00034392183
Bin_435,1.960652e-06,1.3924864e-05,3.4134344e-05,-5.065406e-05,0.00014048773
