,median,mean,std,min,max
Bin_177,-0.0,1.2481681e-06,3.628704e-05,-0.00011535709,0.00012337306
Bin_178,-0.0,-9.222976e-06,6.497303e-05,-0.00052103365,0.0001675527
Bin_179,-0.0,-9.5284295e-06,4.5742385e-05,-0.00033730912,8.980874e-05
Bin_180,0.0,-1.4943928e-05,4.1082618e-05,-0.0002820936,7.5341864e-05
Bin_181,-0.0,-7.698142e-06,2.9672752e-05,-0.00010998637,0.00016382932
Bin_182,0.0,7.20733e-07,4.188531e-05,-0.0002063551,0.00022101049
Bin_183,0.0,-1.9185388e-06,5.1947907e-05,-0.0002972831,0.00033519196
Bin_184,-0.0,-5.0118024e-06,2.8778892e-05,-0.0001919223,0.0001045894
Bin_185,0.0,6.69698e-06,4.1111365e-05,-0.00016253494,0.00020067199
Bin_186,0.0,1.5968591e-05,4.1499472e-05,-5.495978e-05,0.00021362046
Bin_187,-0.0,-2.0091726e-05,5.6159395e-05,-0.00035875934,0.000104630504
