,Ovary-AdenoCA,CNS-PiloAstro,Liver-HCC,Panc-Endocrine,Kidney-RCC,Prost-AdenoCA,Thy-AdenoCA,ColoRect-AdenoCA,Lymph-BNHL,Uterus-AdenoCA,Breast-AdenoCA,Lung-AdenoCA,Panc-AdenoCA,Eso-AdenoCA,Head-SCC,CNS-Medullo,CNS-GBM,Skin-Melanoma,Lymph-CLL,Kidney-ChRCC,Stomach-AdenoCA,Lung-SCC,Bone-Osteosarc,Myeloid-MPN
Bin_386,0.22857142857142856,0.08,0.05454545454545454,0.1415525114155251,0.12162162162162163,0.03225806451612903,0.0,0.0,0.14960629921259844,0.04504504504504504,0.011627906976744186,0.0,0.011627906976744186,0.0,0.2727272727272727,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_387,0.14285714285714285,0.04,0.07272727272727272,0.2009132420091324,0.02702702702702703,0.043010752688172046,0.5,0.0,0.2440944881889764,0.036036036036036036,0.877906976744186,0.0,0.12790697674418605,0.03614457831325301,0.18181818181818182,0.625,0.3263157894736842,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_388,0.35714285714285715,0.04,0.05454545454545454,0.1278538812785388,0.0,0.043010752688172046,0.16666666666666666,0.0,0.0984251968503937,0.018018018018018018,0.8430232558139535,0.0,0.13953488372093023,0.0,0.2727272727272727,0.125,0.09473684210526316,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_389,0.15714285714285714,0.02,0.0,0.0821917808219178,0.0,0.021505376344086023,0.3888888888888889,0.0,0.003937007874015748,0.018018018018018018,0.6453488372093024,0.0,0.1511627906976744,0.0,0.18181818181818182,0.16666666666666666,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_390,0.14285714285714285,0.08,0.01818181818181818,0.1506849315068493,0.04054054054054054,0.021505376344086023,0.5,0.0,0.25984251968503935,0.0,0.8837209302325582,0.0,0.1511627906976744,0.04819277108433735,0.36363636363636365,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_391,0.2714285714285714,0.02,0.05454545454545454,0.4474885844748858,0.05405405405405406,0.010752688172043012,0.5,0.0,0.2795275590551181,0.018018018018018018,0.9011627906976745,0.0,0.1511627906976744,0.024096385542168676,0.45454545454545453,0.2916666666666667,0.28421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_392,0.2571428571428571,0.1,0.0,0.136986301369863,0.0,0.03225806451612903,0.4444444444444444,0.0,0.011811023622047244,0.04504504504504504,0.8662790697674418,0.1111111111111111,0.1511627906976744,0.012048192771084338,0.2727272727272727,0.3333333333333333,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_393,0.04285714285714286,0.02,0.05454545454545454,0.091324200913242,0.08108108108108109,0.0,0.5,0.0,0.18110236220472442,0.0,0.16279069767441862,0.0,0.13953488372093023,0.0,0.2727272727272727,0.4583333333333333,0.16842105263157894,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_394,0.2857142857142857,0.06,0.01818181818181818,0.3424657534246575,0.02702702702702703,0.010752688172043012,0.16666666666666666,0.0,0.2125984251968504,0.0,0.5174418604651163,0.0,0.11627906976744186,0.0,0.09090909090909091,0.16666666666666666,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_395,0.42857142857142855,0.22,0.05454545454545454,0.1963470319634703,0.04054054054054054,0.010752688172043012,0.5,0.0,0.2637795275590551,0.036036036036036036,0.7965116279069767,0.0,0.13953488372093023,0.0,0.36363636363636365,0.20833333333333334,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_396,0.37142857142857144,0.28,0.05454545454545454,0.4474885844748858,0.0945945945945946,0.03225806451612903,0.1111111111111111,0.0,0.30708661417322836,0.08108108108108109,0.6918604651162791,0.0,0.09302325581395349,0.0,0.36363636363636365,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_397,0.14285714285714285,0.08,0.0,0.593607305936073,0.13513513513513514,0.021505376344086023,0.4444444444444444,0.0,0.2204724409448819,0.05405405405405406,0.20348837209302326,0.0,0.11627906976744186,0.024096385542168676,0.36363636363636365,0.20833333333333334,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_398,0.08571428571428572,0.02,0.0,0.0319634703196347,0.0,0.03225806451612903,0.16666666666666666,0.0,0.01968503937007874,0.02702702702702703,0.2616279069767442,0.0,0.05813953488372093,0.012048192771084338,0.2727272727272727,0.375,0.22105263157894736,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_399,0.11428571428571428,0.0,0.0,0.0958904109589041,0.0,0.021505376344086023,0.1111111111111111,0.0,0.007874015748031496,0.0,0.5988372093023255,0.0,0.13953488372093023,0.0,0.2727272727272727,0.0,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_400,0.15714285714285714,0.04,0.03636363636363636,0.0410958904109589,0.013513513513513514,0.021505376344086023,0.3333333333333333,0.0,0.07874015748031496,0.02702702702702703,0.5697674418604651,0.0,0.13953488372093023,0.0,0.36363636363636365,0.125,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_401,0.17142857142857143,0.04,0.05454545454545454,0.0045662100456621,0.0,0.021505376344086023,0.4444444444444444,0.0,0.06692913385826772,0.02702702702702703,0.6627906976744186,0.0,0.13953488372093023,0.03614457831325301,0.09090909090909091,0.20833333333333334,0.3473684210526316,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_402,0.14285714285714285,0.0,0.0,0.045662100456621,0.013513513513513514,0.03225806451612903,0.5,0.0,0.0,0.02702702702702703,0.6976744186046512,0.0,0.13953488372093023,0.012048192771084338,0.45454545454545453,0.125,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_403,0.05714285714285714,0.0,0.01818181818181818,0.0182648401826484,0.0,0.0,0.4444444444444444,0.0,0.06299212598425197,0.0,0.6511627906976745,0.0,0.10465116279069768,0.012048192771084338,0.0,0.3333333333333333,0.18947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_404,0.34285714285714286,0.14,0.0,0.3150684931506849,0.013513513513513514,0.03225806451612903,0.3888888888888889,0.0,0.06692913385826772,0.02702702702702703,0.9011627906976745,0.0,0.1511627906976744,0.0,0.36363636363636365,0.4583333333333333,0.18947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_405,0.18571428571428572,0.1,0.0,0.2557077625570776,0.02702702702702703,0.043010752688172046,0.5,0.0,0.047244094488188976,0.05405405405405406,0.8546511627906976,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.3333333333333333,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_406,0.1,0.06,0.05454545454545454,0.2009132420091324,0.05405405405405406,0.010752688172043012,0.5,0.0,0.21653543307086615,0.036036036036036036,0.7732558139534884,0.0,0.13953488372093023,0.12048192771084337,0.2727272727272727,0.5416666666666666,0.43157894736842106,0.0425531914893617,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_407,0.014285714285714285,0.0,0.01818181818181818,0.0958904109589041,0.013513513513513514,0.021505376344086023,0.4444444444444444,0.0,0.13385826771653545,0.009009009009009009,0.38953488372093026,0.0,0.05813953488372093,0.07228915662650602,0.2727272727272727,0.3333333333333333,0.24210526315789474,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_408,0.21428571428571427,0.1,0.01818181818181818,0.1963470319634703,0.04054054054054054,0.0,0.05555555555555555,0.0,0.14960629921259844,0.018018018018018018,0.14534883720930233,0.0,0.023255813953488372,0.0,0.0,0.041666666666666664,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_409,0.14285714285714285,0.0,0.01818181818181818,0.0045662100456621,0.0,0.021505376344086023,0.16666666666666666,0.0,0.01968503937007874,0.009009009009009009,0.5581395348837209,0.0,0.11627906976744186,0.0,0.36363636363636365,0.16666666666666666,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_410,0.2,0.04,0.03636363636363636,0.0091324200913242,0.013513513513513514,0.03225806451612903,0.0,0.0,0.07086614173228346,0.018018018018018018,0.23837209302325582,0.0,0.046511627906976744,0.0,0.09090909090909091,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_411,0.08571428571428572,0.02,0.12727272727272726,0.1050228310502283,0.16216216216216217,0.010752688172043012,0.0,0.0,0.2559055118110236,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_412,0.24285714285714285,0.06,0.01818181818181818,0.2009132420091324,0.08108108108108109,0.021505376344086023,0.1111111111111111,0.0,0.2677165354330709,0.0,0.5872093023255814,0.0,0.06976744186046512,0.0,0.2727272727272727,0.08333333333333333,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_413,0.35714285714285715,0.28,0.12727272727272726,0.0593607305936073,0.05405405405405406,0.06451612903225806,0.0,0.0,0.14173228346456693,0.05405405405405406,0.7732558139534884,0.0,0.13953488372093023,0.0,0.36363636363636365,0.5416666666666666,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_414,0.2714285714285714,0.12,0.01818181818181818,0.1872146118721461,0.0,0.021505376344086023,0.5,0.0,0.1062992125984252,0.05405405405405406,0.8546511627906976,0.0,0.1511627906976744,0.024096385542168676,0.36363636363636365,0.3333333333333333,0.3684210526315789,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_415,0.24285714285714285,0.1,0.0,0.091324200913242,0.0,0.043010752688172046,0.1111111111111111,0.0,0.027559055118110236,0.02702702702702703,0.6744186046511628,0.0,0.06976744186046512,0.0,0.09090909090909091,0.2916666666666667,0.28421052631578947,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_416,0.0,0.0,0.03636363636363636,0.0639269406392694,0.02702702702702703,0.021505376344086023,0.3333333333333333,0.0,0.15748031496062992,0.0,0.06395348837209303,0.0,0.023255813953488372,0.0,0.09090909090909091,0.20833333333333334,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_417,0.2,0.0,0.0,0.0730593607305936,0.0,0.010752688172043012,0.5,0.0,0.007874015748031496,0.036036036036036036,0.7674418604651163,0.0,0.1511627906976744,0.012048192771084338,0.45454545454545453,0.20833333333333334,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_418,0.3,0.0,0.0,0.0502283105022831,0.0,0.021505376344086023,0.3888888888888889,0.0,0.0,0.036036036036036036,0.7848837209302325,0.0,0.1511627906976744,0.012048192771084338,0.45454545454545453,0.125,0.11578947368421053,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_419,0.14285714285714285,0.0,0.0,0.1232876712328767,0.0,0.021505376344086023,0.3333333333333333,0.0,0.03543307086614173,0.05405405405405406,0.5465116279069767,0.0,0.13953488372093023,0.0,0.36363636363636365,0.375,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_420,0.1,0.08,0.09090909090909091,0.2009132420091324,0.12162162162162163,0.010752688172043012,0.2777777777777778,0.0,0.14960629921259844,0.05405405405405406,0.6162790697674418,0.0,0.11627906976744186,0.03614457831325301,0.09090909090909091,0.25,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_421,0.15714285714285714,0.06,0.01818181818181818,0.0547945205479452,0.0,0.043010752688172046,0.16666666666666666,0.0,0.11023622047244094,0.06306306306306306,0.47674418604651164,0.0,0.023255813953488372,0.012048192771084338,0.36363636363636365,0.20833333333333334,0.14736842105263157,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_422,0.0,0.06,0.09090909090909091,0.1232876712328767,0.14864864864864866,0.021505376344086023,0.3333333333333333,0.0,0.18503937007874016,0.009009009009009009,0.11046511627906977,0.0,0.03488372093023256,0.012048192771084338,0.18181818181818182,0.08333333333333333,0.07368421052631578,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_423,0.0,0.0,0.03636363636363636,0.0091324200913242,0.0,0.010752688172043012,0.0,0.0,0.01968503937007874,0.0,0.09883720930232558,0.0,0.0,0.0,0.0,0.125,0.031578947368421054,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_424,0.15714285714285714,0.0,0.07272727272727272,0.0958904109589041,0.013513513513513514,0.0,0.05555555555555555,0.0,0.14566929133858267,0.0,0.06976744186046512,0.0,0.011627906976744186,0.0,0.0,0.08333333333333333,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_425,0.3142857142857143,0.02,0.03636363636363636,0.1552511415525114,0.04054054054054054,0.010752688172043012,0.3888888888888889,0.0,0.1377952755905512,0.018018018018018018,0.6569767441860465,0.0,0.13953488372093023,0.0,0.45454545454545453,0.08333333333333333,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_426,0.15714285714285714,0.1,0.01818181818181818,0.0136986301369863,0.0,0.021505376344086023,0.2222222222222222,0.0,0.06299212598425197,0.018018018018018018,0.7325581395348837,0.0,0.046511627906976744,0.03614457831325301,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_427,0.21428571428571427,0.0,0.01818181818181818,0.0410958904109589,0.013513513513513514,0.0,0.4444444444444444,0.0,0.0984251968503937,0.0,0.7441860465116279,0.1111111111111111,0.1511627906976744,0.0,0.36363636363636365,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_428,0.24285714285714285,0.14,0.0,0.2100456621004566,0.08108108108108109,0.03225806451612903,0.0,0.0,0.0984251968503937,0.02702702702702703,0.1569767441860465,0.0,0.023255813953488372,0.0,0.36363636363636365,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_429,0.21428571428571427,0.0,0.0,0.0639269406392694,0.02702702702702703,0.043010752688172046,0.0,0.0,0.031496062992125984,0.018018018018018018,0.03488372093023256,0.1111111111111111,0.03488372093023256,0.0,0.45454545454545453,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_430,0.17142857142857143,0.0,0.07272727272727272,0.1598173515981735,0.02702702702702703,0.0,0.3888888888888889,0.0,0.17716535433070865,0.036036036036036036,0.32558139534883723,0.0,0.05813953488372093,0.0,0.2727272727272727,0.2916666666666667,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_431,0.014285714285714285,0.06,0.0,0.1187214611872146,0.0,0.043010752688172046,0.16666666666666666,0.0,0.0,0.04504504504504504,0.2441860465116279,0.0,0.046511627906976744,0.012048192771084338,0.09090909090909091,0.5416666666666666,0.16842105263157894,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_432,0.2857142857142857,0.18,0.01818181818181818,0.1141552511415525,0.08108108108108109,0.010752688172043012,0.3888888888888889,0.0,0.24015748031496062,0.05405405405405406,0.563953488372093,0.0,0.1511627906976744,0.0,0.2727272727272727,0.4583333333333333,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_433,0.1,0.0,0.01818181818181818,0.0273972602739726,0.013513513513513514,0.03225806451612903,0.3333333333333333,0.0,0.07086614173228346,0.018018018018018018,0.29069767441860467,0.0,0.12790697674418605,0.0,0.18181818181818182,0.375,0.17894736842105263,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_434,0.12857142857142856,0.04,0.10909090909090909,0.3242009132420091,0.10810810810810811,0.043010752688172046,0.1111111111111111,0.0,0.25196850393700787,0.04504504504504504,0.313953488372093,0.0,0.03488372093023256,0.0,0.18181818181818182,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_435,0.02857142857142857,0.02,0.05454545454545454,0.1278538812785388,0.05405405405405406,0.010752688172043012,0.5,0.0,0.20078740157480315,0.018018018018018018,0.6802325581395349,0.0,0.13953488372093023,0.03614457831325301,0.2727272727272727,0.4583333333333333,0.3473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_436,0.2571428571428571,0.14,0.10909090909090909,0.4018264840182648,0.06756756756756757,0.021505376344086023,0.5,0.0,0.30708661417322836,0.0,0.29651162790697677,0.0,0.13953488372093023,0.024096385542168676,0.2727272727272727,0.5833333333333334,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_437,0.21428571428571427,0.0,0.0,0.1187214611872146,0.0,0.021505376344086023,0.3333333333333333,0.0,0.03543307086614173,0.009009009009009009,0.686046511627907,0.0,0.1511627906976744,0.0,0.36363636363636365,0.041666666666666664,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_438,0.08571428571428572,0.02,0.0,0.3789954337899543,0.0,0.03225806451612903,0.3888888888888889,0.0,0.11811023622047244,0.018018018018018018,0.1511627906976744,0.0,0.03488372093023256,0.012048192771084338,0.18181818181818182,0.08333333333333333,0.30526315789473685,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_439,0.3,0.08,0.01818181818181818,0.1095890410958904,0.0,0.03225806451612903,0.3888888888888889,0.0,0.06692913385826772,0.04504504504504504,0.7267441860465116,0.0,0.1511627906976744,0.024096385542168676,0.45454545454545453,0.20833333333333334,0.42105263157894735,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_440,0.0,0.0,0.0,0.0228310502283105,0.0,0.0,0.4444444444444444,0.0,0.027559055118110236,0.0,0.4011627906976744,0.0,0.12790697674418605,0.012048192771084338,0.0,0.0,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_441,0.07142857142857142,0.02,0.01818181818181818,0.1506849315068493,0.04054054054054054,0.021505376344086023,0.05555555555555555,0.0,0.023622047244094488,0.009009009009009009,0.0,0.0,0.011627906976744186,0.0,0.09090909090909091,0.041666666666666664,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_442,0.0,0.0,0.01818181818181818,0.0,0.02702702702702703,0.0,0.2777777777777778,0.0,0.05905511811023622,0.0,0.040697674418604654,0.0,0.023255813953488372,0.0,0.0,0.16666666666666666,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_443,0.3142857142857143,0.14,0.03636363636363636,0.0684931506849315,0.06756756756756757,0.010752688172043012,0.4444444444444444,0.0,0.2125984251968504,0.02702702702702703,0.7965116279069767,0.0,0.1511627906976744,0.012048192771084338,0.2727272727272727,0.5833333333333334,0.25263157894736843,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_444,0.14285714285714285,0.08,0.03636363636363636,0.0273972602739726,0.013513513513513514,0.010752688172043012,0.5,0.0,0.05905511811023622,0.036036036036036036,0.8023255813953488,0.0,0.13953488372093023,0.012048192771084338,0.2727272727272727,0.5416666666666666,0.3894736842105263,0.02127659574468085,0.0,0.0,0.0,0.0,0.060240963855421686,0.0
Bin_445,0.014285714285714285,0.02,0.07272727272727272,0.0273972602739726,0.0945945945945946,0.0,0.5,0.0,0.25196850393700787,0.018018018018018018,0.3313953488372093,0.0,0.10465116279069768,0.14457831325301204,0.09090909090909091,0.5416666666666666,0.3473684210526316,0.0425531914893617,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_446,0.07142857142857142,0.04,0.0,0.1141552511415525,0.0945945945945946,0.043010752688172046,0.0,0.0,0.24015748031496062,0.018018018018018018,0.0755813953488372,0.0,0.0,0.0,0.2727272727272727,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_447,0.21428571428571427,0.02,0.0,0.1598173515981735,0.0,0.021505376344086023,0.2222222222222222,0.0,0.003937007874015748,0.02702702702702703,0.7674418604651163,0.0,0.1511627906976744,0.0,0.36363636363636365,0.041666666666666664,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_448,0.07142857142857142,0.08,0.0,0.2009132420091324,0.08108108108108109,0.03225806451612903,0.1111111111111111,0.0,0.1141732283464567,0.018018018018018018,0.36046511627906974,0.0,0.09302325581395349,0.012048192771084338,0.45454545454545453,0.08333333333333333,0.09473684210526316,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_449,0.22857142857142856,0.06,0.01818181818181818,0.319634703196347,0.0,0.021505376344086023,0.4444444444444444,0.0,0.15354330708661418,0.04504504504504504,0.8313953488372093,0.0,0.13953488372093023,0.012048192771084338,0.2727272727272727,0.08333333333333333,0.23157894736842105,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_450,0.2714285714285714,0.08,0.05454545454545454,0.0867579908675799,0.02702702702702703,0.010752688172043012,0.4444444444444444,0.0,0.20866141732283464,0.0,0.8313953488372093,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.3333333333333333,0.17894736842105263,0.0425531914893617,0.0,0.0,0.0,0.0,0.03614457831325301,0.0
Bin_451,0.3142857142857143,0.1,0.05454545454545454,0.1872146118721461,0.06756756756756757,0.021505376344086023,0.16666666666666666,0.0,0.1377952755905512,0.018018018018018018,0.36627906976744184,0.0,0.09302325581395349,0.0,0.18181818181818182,0.125,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_452,0.15714285714285714,0.0,0.01818181818181818,0.0410958904109589,0.013513513513513514,0.010752688172043012,0.1111111111111111,0.0,0.01968503937007874,0.018018018018018018,0.37209302325581395,0.0,0.12790697674418605,0.0,0.18181818181818182,0.20833333333333334,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_453,0.12857142857142856,0.06,0.0,0.045662100456621,0.0,0.010752688172043012,0.16666666666666666,0.0,0.003937007874015748,0.07207207207207207,0.5930232558139535,0.0,0.11627906976744186,0.0,0.0,0.08333333333333333,0.09473684210526316,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_454,0.17142857142857143,0.08,0.05454545454545454,0.136986301369863,0.04054054054054054,0.0,0.2222222222222222,0.0,0.2047244094488189,0.036036036036036036,0.5523255813953488,0.0,0.13953488372093023,0.012048192771084338,0.09090909090909091,0.25,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_455,0.05714285714285714,0.0,0.0,0.1004566210045662,0.0,0.0,0.4444444444444444,0.0,0.023622047244094488,0.018018018018018018,0.6744186046511628,0.0,0.13953488372093023,0.0963855421686747,0.09090909090909091,0.375,0.3368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
